transaction_id,user_id,date,amount,merchant,category,mcc,status
262,9,2025-07-24,50.74,Crossland_Store_81,Crossland,3822,not green
263,39,2025-09-28,427.41,Тайм-шер_Store_8,Тайм-шер,7012,not green
264,42,2025-11-08,205.84,Рекламные_услуги_Store_30,Рекламные услуги,7311,not green
265,28,2025-10-30,844.94,Wilderness_Hotel_and_Resort_Store_9,Wilderness Hotel and Resort,3801,not green
266,23,2025-09-24,296.41,"Пассажирские_перевозки_-_пригородные_и_местные_пригородные_рейсы,_включая_паромы_Store_5","Пассажирские перевозки - пригородные и местные пригородные рейсы, включая паромы",4111,green
267,45,2025-08-14,1894.17,Услуги_стенографии_и_секретарского_дела_Store_43,Услуги стенографии и секретарского дела,7339,not green
268,40,2025-09-21,573.91,_Payless_Car_Rental_Store_10, Payless Car Rental,3359,not green
269,44,2025-11-11,499.4,AVIACO_(Испания)_Store_66,AVIACO (Испания),3053,not green
270,22,2025-11-13,2879.12,Агентства_по_аренде_автомобилей_Store_31,Агентства по аренде автомобилей,3402,not green
271,24,2025-09-12,544.73,,"Ткани, обивочный материал, гардины и портьеры, жалюзи",5714,not green
272,26,2025-08-23,2087.7,Различные_издательства/_печатное_дело_Store_86,Различные издательства/ печатное дело,2741,not green
273,30,2025-09-20,130.24,"Отели,_мотели,_курорты_Store_63","Отели, мотели, курорты",3597,not green
274,33,2025-09-07,53.66,Air_Zaire_Store_28,Air Zaire,3151,not green
275,16,2025-10-31,504.92,"Отели,_мотели,_курорты_Store_70","Отели, мотели, курорты",3564,not green
276,22,2025-09-01,1340.14,"Бары,_коктейль-бары,_дискотеки,_ночные_клубы_и_таверны_–_места_продажи_алкогольных_напитков_Store_17",,,
277,49,2025-10-24,128.16,"Продажа_музыкальных_инструментов,_фортепиано,_нот._Store_93",,,
278,50,2025-10-06,259.99,Прямой_маркетинг_–_Продажа_по_подписке_Store_74,Прямой маркетинг – Продажа по подписке,5968,not green
279,43,2025-09-18,75.48,Helmsley_Hotels_Store_74,,3588,not green
280,18,2025-08-21,390.95,"Отели,_мотели,_курорты_Store_61","Отели, мотели, курорты",3628,not green
281,7,2025-07-24,398.59,Malaysian_Airline_System_Store_32,Malaysian Airline System,3100,not green
282,50,2025-11-10,741.95,Prince_Hotels_Store_61,Prince Hotels,3626,not green
283,26,2025-11-16,244.34,Wizz_Air_Store_53,Wizz Air,3301,not green
284,8,2025-11-08,309.46,"Розничная_продажа_стекла,_красок_и_обоев_Store_25","Розничная продажа стекла, красок и обоев",5231,not green
285,6,2025-08-07,756.12,Квази-Кэш_–_Нефинансовые_учреждения_Store_13,Квази-Кэш – Нефинансовые учреждения,6051,not green
286,30,2025-07-03,500.59,Агентства_по_прокату_автомобилей_-_нигде_более_не_классифицированные_Store_13,Агентства по прокату автомобилей - нигде более не классифицированные,7512,green
287,39,2025-10-20,604.83,Обувные_магазины_Store_85,Обувные магазины,5661,not green
288,23,2025-06-21,946.26,"Места_общественного_питания,_рестораны_Store_56","Места общественного питания, рестораны",5812,not green
289,32,2025-07-18,839.68,Госуслуги_Store_46,Госуслуги,9390,not green
290,22,2025-10-26,3327.94,The_Atlantic_Store_55,The Atlantic,3805,not green
291,42,2025-10-06,629.49,"Отели,_мотели,_курорты_Store_53","Отели, мотели, курорты",3683,not green
292,43,2025-10-14,631.44,Air_British_Columbia_Store_60,Air British Columbia,3071,not green
293,45,2025-10-13,297.62,Аптеки_Store_94,Аптеки,5912,green
294,9,2025-10-23,429.57,Azul_Air_Store_7,Azul Air,3300,not green
295,31,2025-10-06,111.78,"Фотостудии,_фотолаборатории_Store_87","Фотостудии, фотолаборатории",7395,not green
296,7,2025-07-03,217.36,I-Purchasing_Pilot_Store_84,I-Purchasing Pilot,9034,not green
297,9,2025-11-23,1246.73,Боулинг_Store_83,Боулинг,7933,not green
298,13,2025-09-23,85.56,Денежные_переводы_Store_13,Денежные переводы,4829,not green
299,3,2025-09-27,1629.78,"Авиалинии,_авиакомпании_Store_8","Авиалинии, авиакомпании",3276,not green
300,35,2025-06-22,298.8,Clubcorp/club_Resorts_Store_52,Clubcorp/club Resorts,3747,not green
301,33,2025-11-05,162.59,Swiss_International_Air_Lines_Store_94,Swiss International Air Lines,3015,not green
302,21,2025-07-08,306.0,"Принадлежности_для_флористов,_питомник_и_цветы_Store_44","Принадлежности для флористов, питомник и цветы",5193,green
303,31,2025-09-17,728.16,Grand_Sierra_Resort_Store_14,Grand Sierra Resort,3823,not green
304,34,2025-07-21,440.59,Doral_Hotels_Store_32,Doral Hotels,3587,not green
305,32,2025-11-29,2726.6,Публичные_поля_для_гольфа_Store_25,Публичные поля для гольфа,7992,green
306,35,2025-06-08,623.44,Зарядка_электромобилей_Store_25,Зарядка электромобилей,5552,green
307,15,2025-06-27,672.14,Park_Plaza_Hotel_Store_69,Park Plaza Hotel,3830,not green
308,32,2025-06-27,692.01,Swallow_Hotels_Store_58,Swallow Hotels,3646,not green
309,6,2025-06-21,463.25,Врачи_–_нигде_более_не_классифицированные_Store_18,,8011,not green
310,45,2025-06-30,315.8,Инкассация_чека_(обналичивание)_Store_55,Инкассация чека (обналичивание),3882,not green
311,21,2025-09-05,446.84,_Carey_Rent-a-car_Store_24, Carey Rent-a-car,3428,not green
312,33,2025-06-28,507.21,Dragonair_Store_36,Dragonair,3004,not green
313,32,2025-09-19,382.24,Guest_Quarters_(formally_Pickett_Suite_Hotels)_Store_60,Guest Quarters (formally Pickett Suite Hotels),3701,not green
314,19,2025-07-31,1416.91,Поставщики_провизии_Store_32,Поставщики провизии,5811,not green
315,33,2025-07-18,1278.2,"Авиалинии,_авиакомпании_Store_10","Авиалинии, авиакомпании",3173,not green
316,28,2025-10-25,123.48,"Отели,_мотели,_курорты_Store_57","Отели, мотели, курорты",3596,not green
317,31,2025-06-04,1063.08,Услуги_садоводства_и_ландшафтного_дизайна_Store_71,Услуги садоводства и ландшафтного дизайна,780,green
318,21,2025-07-05,395.79,Venezolana_International_de_Aviacion_Store_13,Venezolana International de Aviacion,3117,not green
319,34,2025-07-19,297.41,"Авиалинии,_авиакомпании_Store_7","Авиалинии, авиакомпании",3289,not green
320,15,2025-06-17,820.15,Shilo_Inns_Store_84,,3706,not green
321,14,2025-11-19,536.39,Arctia_Hotels_Store_70,Arctia Hotels,3671,not green
322,19,2025-11-05,164.61,"Авиалинии,_авиакомпании_Store_2","Авиалинии, авиакомпании",3019,not green
323,43,2025-07-16,904.12,"Медицинские_работники,_медицинские_услуги_–_нигде_более_не_классифицированные_Store_12",,,
324,15,2025-09-25,370.13,"Авиалинии,_авиакомпании_Store_97","Авиалинии, авиакомпании",3157,not green
325,6,2025-06-06,889.14,_Avis_Rent-a-car_Store_31, Avis Rent-a-car,3389,not green
326,9,2025-09-07,397.65,Генеральные_подрядчики_–_жилое_и_коммерческое_строительство_Store_22,Генеральные подрядчики – жилое и коммерческое строительство,1520,not green
327,37,2025-10-02,901.58,Автоматические_заправочные_станции_Store_53,Автоматические заправочные станции,5542,not green
328,20,2025-07-07,1040.24,Начальная_и_средняя_школы_Store_63,Начальная и средняя школы,8211,green
329,34,2025-06-24,1333.85,"Air_Littoral,_S.A._Store_62","Air Littoral, S.A.",3148,not green
330,38,2025-09-01,219.1,"Авиалинии,_авиакомпании_Store_28","Авиалинии, авиакомпании",3251,not green
331,26,2025-07-16,2508.79,"Отели,_мотели,_курорты_Store_52","Отели, мотели, курорты",3547,not green
332,18,2025-11-28,350.08,Агентства_по_аренде_автомобилей_Store_8,Агентства по аренде автомобилей,3363,not green
333,28,2025-09-03,121.85,Townplace_Suites_Store_22,Townplace Suites,3740,not green
334,9,2025-09-07,484.22,Услуги_по_уборке_и_прачечной_Store_49,Услуги по уборке и прачечной,7210,not green
335,32,2025-09-24,337.21,Alaska_Airlines_Inc._Store_1,,,
336,6,2025-11-07,225.11,_Europe_By_Car_Store_50, Europe By Car,3391,not green
337,14,2025-11-08,424.82,Агентства_по_аренде_автомобилей_Store_34,Агентства по аренде автомобилей,3418,not green
338,28,2025-08-06,855.68,Аренда_и_лизинг_суден_Store_59,Аренда и лизинг суден,4457,not green
339,24,2025-10-06,564.12,Производство_и_распространение_кинофильмов_и_видеокассет_Store_37,Производство и распространение кинофильмов и видеокассет,7829,not green
